encanada	encanar	2
encanado	encanar	3
encanta	encantar	1
encantadas	encantar	1
encantado	encantar	1
encantaram	encantar	1
encarada	encarar	21
encaradas	encarar	5
encarado	encarar	10
encarados	encarar	4
encaram	encar	1
encarando	Encarar	2
encarando	encarar	4
encarar	encarar	14
encarava	encarar	9
encaravam	encarar	8
encarcerada	encarcerar	2
encarcerado	encarcerar	9
encarcerados	encarcerar	5
encare	encarir	1
encarecer	encarecer	3
encarecesse	encarecer	1
encareceu	encarecer	3
encarecia	Encarecer	1
encarecia	encarecer	1
encareciam	encareciar	1
encarnado	encarnar	4
encarnam	encarn	1
encarnar	encarnar	4
encarnava	encarnavar	3
encarniçada	encarniçar	5
encarná	encarn	1
encarou	encarar	8
encarregada	encarregar	583
encarregadas	encarregar	39
encarregado	encarregado	1
encarregado	encarregar	594
encarregados	encarregar	59
encarregando	encarregar	32
encarregar	encarregar	14
encarregara	encarregarar	1
encarregaria	encarregar	10
encarregariam	encarregar	4
encarregariam	encarregariar	1
encarregasse	encarregar	1
encarregava	encarregar	10
encarregavam	encarregar	2
encarregou	Encarregar	2
encarregou	encarregar	76
encartada	encartar	2
encartado	encartar	4
encará	encarar	2
encastelado	encastelar	2
encastelam	encastelar	1
encenada	encenar	3
encenar	encenar	2
encenou	Encenar	1
encerra	encerrar	6
encerrada	encerradar	2
encerrada	encerrar	103
encerradas	Encerrar	2
encerradas	encerrar	16
encerrado	encerrar	141
encerrados	Encerrar	7
encerrados	encerrado	1
encerrados	encerrar	12
encerram	encerrar	3
encerramos	Encerrar	1
encerrando	encerrar	176
encerrar	encerrar	116
encerrara	encerrar	5
encerrara	encerrarar	1
encerraram	encerrar	125
encerrarem	encerrar	1
encerraria	encerrar	11
encerraria	encerrazer	8
encerrariam	encerrar	4
encerrasse	encerrar	7
encerrava	encerrar	28
encerravam	encerrar	2
encerrou	encerrar	551
encetada	encetar	4
encetadas	encetar	1
encetado	encetar	2
encetar	encetar	2
encetaram	encetarar	1
encetou	encetar	5
enche	encher	3
encher	encher	3
encheram	encher	1
enchesse	encher	1
enchiam	enchir	2
encimado	encimar	2
encimava	encimar	2
encobrem	encobrir	2
encobrindo	encobrir	2
encobrir	encobrir	18
encobrisse	encobrir	1
encobrisse	encobrizer	1
encolhe	encolher	1
encomendada	encomendar	18
encomendadas	encomendar	6
encomendado	encomendar	19
encomendados	encomendar	6
encomendando	encomendar	5
encomendar	encomendar	2
encomendara	encomendar	5
encomendaria	encomendar	1
encomendas	encomenr	1
encomendou	encomendar	20
encontra	encontrar	142
encontrada	encontrar	103
encontradas	encontrar	39
encontrado	encontrar	101
encontrados	encontrado	1
encontrados	encontrar	39
encontram	encontrar	37
encontramos	encontrar	8
encontrando	Encontrar	19
encontrando	encontrar	76
encontrar	encontrar	228
encontrar-se-iam	encontrar-se-ir	1
encontrara	encontrar	13
encontrara	encontrarar	1
encontraram	encontrar	58
encontraram	encontrarar	2
encontrarem	encontrar	10
encontraremos	encontrar	1
encontraria	encontrar	21
encontraria	encontrariar	1
encontraria	encontrazer	2
encontrariam	encontrar	4
encontrariam	encontrarir	2
encontrará	encontrar	3
encontrarão	encontrar	4
encontrasse	encontrar	23
encontrassem	encontrar	15
encontrava	encontrar	776
encontrava	encontravar	4
encontravam	encontrar	269
encontravam	encontrav	4
encontre	encontrar	2
encontrei	encontrar	2
encontrem	encontrar	2
encontrou	encontrar	404
encontrá	encontrar	4
encorajados	Encorajar	2
encorajar	encorajar	12
encorajavam	encorajar	2
encorajou	encorajar	7
encostado	encostar	1
encostou	encostar	1
encurralar	encurralar	1
encurtar	encurtar	5
endereçada	Endereçar	1
endereçada	endereçar	17
endereçadas	Endereçar	1
endereçadas	endereçar	3
endereçado	endereçar	8
endereçaram	endereçar	3
endereçavam	endereçar	2
endereçou	endereçar	9
endividado	Endividar	1
endividado	endividar	7
endividados	endividar	3
endividar	endividar	2
endossada	Endossar	1
endossada	endossar	21
endossadas	endossar	4
endossado	endossar	8
endossados	endossar	3
endossando	Endossar	3
endossando	endossar	16
endossar	endossar	11
endossara	endossar	2
endossara	endossarar	1
endossaram	endossar	10
endossaria	endossar	3
endossasse	endossar	1
endossavam	endossar	2
endossou	Endossar	3
endossou	endossar	32
endossá	endossar	1
endoto-ácidos	endoto-ácir	1
endureceram	endurecer	1
endureceu	endurecer	2
endurecia	endurecer	4
energia	energer	5
enfatizada	enfatizar	8
enfatizadas	enfatizar	1
enfatizado	enfatizar	11
enfatizados	enfatizar	5
enfatizam	enfatizar	2
enfatizando	enfatizar	68
enfatizar	enfatizar	31
enfatizara	enfatizar	1
enfatizaram	enfatizar	3
enfatizarem	enfatizar	1
enfatizasse	enfatizar	4
enfatizava	enfatizar	37
enfatizavam	enfatizar	14
enfatizou	Enfatizar	16
enfatizou	enfatizar	80
enfeitada	enfeitar	1
enfeixada	enfeixar	2
enfeixando	enfeixar	3
enfeixar	enfeixar	2
enfeixava	enfeixar	4
enfermo	enfer	6
enfermos	enfer	1
enfiar	enfiar	1
enfocado	enfocar	2
enfocando	enfocar	4
enfocar	enfocar	7
enfocavam	enfocar	4
enfocá	enfoc	1
enfraquece	enfraquecer	1
enfraquecendo	enfraquecer	16
enfraquecer	enfraquecer	61
enfraquecera	enfraquecerar	2
enfraqueceram	enfraquecer	6
enfraqueceria	enfraquecer	4
enfraqueceu	enfraquecer	30
enfraquecia	enfraquecer	9
enfraqueciam	enfraquecer	3
enfraquecida	enfraquecer	21
enfraquecidas	enfraquecer	3
enfraquecido	Enfraquecer	1
enfraquecido	enfraquecer	20
enfraquecido	enfraquecir	1
enfrenta	enfrentar	6
enfrentada	enfrentar	19
enfrentadas	enfrentar	41
enfrentado	enfrentar	34
enfrentados	enfrentado	2
enfrentados	enfrentar	28
enfrentam	enfrentir	1
enfrentamos	enfrentar	2
enfrentando	enfrentar	101
enfrentar	enfrentar	356
enfrentara	enfrentar	7
enfrentaram	enfrentar	21
enfrentarem	enfrentar	4
enfrentaremos	enfrentar	1
enfrentaria	enfrentar	18
enfrentaria	enfrentariar	1
enfrentaria	enfrentazer	2
enfrentariam	enfrentarir	1
enfrentará	enfrentar	1
enfrentasse	enfrentar	3
enfrentava	enfrentar	88
enfrentava	enfrentavar	1
enfrentavam	enfrentar	23
enfrentei	enfrentar	1
enfrentou	enfrentar	305
enfrentá	enfrent	1
enfrentá	enfrentar	5
enfurecido	Enfurecer	1
engajada	engajadar	1
engajada	engajado	2
engajada	engajar	4
engajadas	engajar	4
engajado	engajar	17
engajados	Engajar	1
engajados	engajado	2
engajados	engajar	12
engajando	Engajar	4
engajando	engajar	30
engajar	engajar	34
engajara	engajar	2
engajara	engajarar	1
engajaram	engajar	7
engajarem	engajar	1
engajaria	engajar	4
engajasse	engajar	1
engajavam	engajavar	1
engajou	Engajar	11
engajou	engajar	116
enganado	enganar	3
enganar	enganar	6
enganarem	enganarer	1
engavetado	engavetar	3
engavetar	engavetar	2
engendrada	engendrar	3
engendrado	engendrar	4
engendraram	engendrar	3
engendraria	engendrar	1
engendrava	engendrar	1
engenharia	Engenhar	1
engenharia	engenhariar	2
engenheiro	engenheerir	3
engenheiro	engenheirar	1
engenheiro-auxiliar	engenheiro-auxiliar	2
engessado	engessar	2
engloba	englobar	11
englobando	Englobar	1
englobando	englobar	23
englobar	englobar	4
englobara	englobarar	1
englobariam	englobarir	1
englobasse	englobar	3
englobava	Englobar	1
englobava	englobar	14
englobe	englobar	2
englobou	englobar	2
engolfava	engolfar	1
engolir	engolir	4
engolisse	engolir	1
engordar	engordar	3
engrandece	engrandecer	1
engrandeceria	engrandecer	1
engravidarem	engravidar	1
engraxar	engraxar	2
engrossada	engrossar	4
engrossadas	engrossar	3
engrossado	engrossar	6
engrossando	engrossar	4
engrossar	engrossar	11
engrossaram	engrossar	3
engrossava	engrossar	2
engrossou	engrossar	2
enlamear	enlamear	1
enlatados	enlatar	2
enlouquecer	enlouquecer	1
enlouquecera	enlouquecer	1
enlouqueceram	enlouquecer	1
enlutada	enlutar	1
enlutadas	enlutar	1
enorme	enormar	1
enquadra	Enquadrar	1
enquadrada	enquadrar	7
enquadrado	Enquadrar	4
enquadrado	enquadrar	33
enquadrados	enquadrar	27
enquadram	enquadr	1
enquadram	enquadrar	6
enquadrando	Enquadrar	1
enquadrando	enquadrar	10
enquadrar	enquadrar	15
enquadraram	enquadrar	1
enquadraria	enquadrazer	1
enquadrasse	enquadrar	4
enquadrassem	enquadrar	2
enquadrava	enquadrar	9
enquadravam	enquadrar	3
enquadrem	enquadrer	1
enquadrou	enquadrar	6
enraivecia	enraivecer	1
enraizada	enraizar	2
enraizado	enraizar	3
enraizados	enraizar	2
enraizar	enraizar	2
enrijece	enrijecer	1
enrijecer	enrijecer	1
enriquece	enriquecer	1
enriquecer	enriquecer	4
enriquecera	enriquecerar	1
enriqueceram	enriquecer	1
enriqueceu	Enriquecer	1
enriqueceu	enriquecer	3
enriquecido	enriquecer	24
enriquecido	enriquecir	3
enriquecidos	enriquecir	1
ensagüenta	ensagüentar	1
ensaiada	ensaiar	5
ensaiadas	ensaiar	3
ensaiado	ensaiar	3
ensaiando	ensaiar	5
ensaiar	ensaiar	3
ensaiaria	ensaiar	1
ensaiou	ensaiar	6
ensarilharia	ensarilhar	1
enseja	Enser	1
enseja	enser	1
enseja.r	enseja.r	1
ensejando	ensejar	6
ensejar	ensejar	8
ensejaria	ensejar	3
ensejava	ensejar	2
ensejavam	ensejar	2
ensejou	ensejar	15
ensina	Ensinar	1
ensina	ensinar	5
ensinados	ensinar	2
ensinando	ensinar	7
ensinar	ensinar	26
ensinava	ensinar	9
ensino	ensinar	3
ensinou	ensinar	14
ensur	Ensur	1
ensurdece	ensurdecer	1
entabulada	entabular	1
entabuladas	entabular	4
entabulado	entabular	2
entabulados	entabular	2
entabular	entabular	1
entabulou	entabular	1
entardecer	entardecer	2
ente	entir	2
enteada	entear	2
entediam	ented	1
entenda	entendar	1
entenda	entender	3
entende	entender	16
entendem	entender	3
entendemos	entender	2
entendendo	Entender	3
entendendo	entender	25
entender	entender	126
entendera	entenderar	2
entenderam	entender	10
entenderem	entender	2
entenderia	entender	3
entenderiam	entender	1
entenderiam	entenderir	1
entendermos	entender	1
entendesse	entender	3
entendessem	entender	1
entendeu	entendar	4
entendeu	entender	48
entendi	entender	2
entendia	entender	53
entendia	entendir	2
entendiam	Entender	1
entendiam	entend	1
entendiam	entender	12
entendiam	entendiar	1
entendida	entender	23
entendida	entendir	8
entendidas	entender	2
entendidas	entendir	1
entendido	entender	22
entendido	entendir	7
entendidos	entender	3
entendo	entender	11
entendê	entender	3
enterra	enterrar	1
enterrada	enterrar	1
enterradas	enterrar	1
enterrado	enterrar	11
enterrados	enterrar	8
enterrando	enterrar	1
enterrar	enterrar	4
enterraria	enterrar	1
enterrou	enterrar	1
entoando	entoar	1
entoavam	entoar	2
entocaiados	entocaiar	1
entoou	entoar	1
entra	entrar	13
entrada	entrar	1
entradas	entrar	1
entrado	entrar	40
entrados	entrar	2
entram	entr	1
entram	entrar	3
entramos	entrar	4
entrando	entrar	81
entrar	entrar	229
entrara	Entrarar	1
entrara	entrar	31
entraram	entrar	146
entraram	entrarar	5
entrarem	entrar	13
entrarem	entrarer	2
entraria	entrar	35
entraria	entrazer	2
entrariam	entrar	16
entrará	entrar	1
entrasse	entrar	30
entrasse	entrassar	2
entrassem	entrar	12
entrava	entrar	33
entrava	entravar	2
entravado	entravar	1
entravam	Entravar	1
entravam	entrar	11
entravam	entravar	2
entravando	entravar	1
entravar	entravar	2
entravava	entravavar	1
entravavam	entravar	4
entrave	entrar	2
entravou	entravar	1
entre	entrar	1
entreaberto	entreabrir	1
entrechocam	entrechocr	1
entrecruzavam	entrecruzar	1
entrega	entregar	8
entregado	entregar	2
entregam	entregar	1
entregando	entregar	56
entregar	entregar	126
entregara	entregar	7
entregara	entregarar	1
entregaram	Entregarar	1
entregaram	entregar	20
entregarem	entregar	3
entregaria	entregar	10
entregaria	entregazer	1
entregariam	entregar	2
entregariam	entregariar	1
entregará	entregar	1
entregasse	entregar	6
entregassem	entregar	7
entregava	entregar	10
entregou	entregar	236
entregue	entregar	387
entregue	entreguir	1
entregues	entregar	59
entreguista	entreguistar	1
entregá	entregar	5
entrei	entrar	2
entrelaçadas	entrelaçar	1
entrelaçaram	entrelaçar	1
entremeadas	entremear	2
entrepreneur	entrepreneur	1
entretando	Entretar	1
entreteve	entreter	1
entretido	entreter	1
entrevendo	entrevender	1
entrever	entrever	7
entrevia	entrever	1
entrevia	entreviar	1
entrevista	entrever	1
entrevistada	entrevistar	1
entrevistado	entrevistar	21
entrevistados	entrevistar	7
entrevistando	entrevistar	6
entrevistar	entrevistar	16
entrevistaram	entrevistar	1
entrevistaram	entrevistarar	2
entrevistas	entrevir	1
entrevistasse	entrevistassar	1
entrevistava	entrevistar	4
entrevistou	entrevistar	31
entrevistá	entrevistar	1
entreviu	entrevir	2
entrevêem	entrevar	1
entrincheirada	entrincheirar	1
entrincheiradas	entrincheirar	1
entrincheirado	Entrincheirar	1
entrincheirado	entrincheirar	2
entrincheirados	entrincheirar	1
entrincheiraram	entrincheirar	2
entrincheirou	entrincheirar	1
entristece	entristecer	1
entroncando	entroncar	1
entroniza	entronizar	1
entronizada	entronizar	1
entrosada	entrosar	2
entrosado	Entrosar	1
entrosado	entrosar	3
entrosando	entrosar	2
entrou	entrar	788
entusiasma	entusiasmar	1
entusiasmadas	entusiasmar	1
entusiasmado	entusiasmar	19
entusiasmados	entusiasmar	1
entusiasmar	entusiasmar	2
entusiasmou	entusiasmar	1
entusiasta	entusiastar	6
entusiástica	entusiásticar	1
então	entar	1
enumera	Enumerar	1
enumera	enumer	1
enumera	enumerar	1
enumeradas	enumerar	4
enumerados	enumerar	7
enumerando	enumerar	6
enumerava	enumerar	1
enumeremos	Enumerer	1
enumerou	enumerar	18
enuncia	enuncer	1
enunciada	enunciadar	1
enunciada	enunciar	2
enunciadas	enunciar	3
enunciado	enunciar	4
enunciados	enunciar	3
enunciando	enunciar	4
enunciar	enunciar	1
enunciaram	enunciar	1
enunciava	enunciar	2
enunciou	enunciar	2
envelhecido	envelhecir	2
envelopar	envelopar	2
envenenada	envenenar	2
enveredar	enveredar	3
envergando	envergar	2
envergava	envergavar	2
envergavam	envergar	3
envergonhando	envergonhar	2
envergonhar	envergonhar	1
envia	enviar	1
enviada	enviado	2
enviada	enviar	296
enviadas	enviar	198
enviado	Enviado	5
enviado	Enviar	1
enviado	enviado	2
enviado	enviar	527
enviados	enviado	1
enviados	enviar	112
enviamos	enviar	1
enviando	enviar	57
enviar	enviar	171
enviara	enviar	26
enviara	enviarar	5
enviaram	Enviar	1
enviaram	enviar	58
enviaria	enviar	19
enviaria	enviariar	1
enviaria	enviazer	1
enviariam	enviar	5
enviasse	enviar	20
enviasse	enviassar	2
enviassem	enviar	4
enviava	enviar	20
enviavam	enviar	4
envidados	envidar	2
envidar	envidar	3
envidou	envidar	2
envio	enviar	2
enviou	enviar	677
enviuvar	enviuvar	3
enviuvou	enviuvar	2
enviá	enviar	10
envolva	envolver	2
envolvam	envolr	1
envolvam	envolver	1
envolve	envolr	2
envolve	envolver	10
envolvem	envolver	11
envolvendo	envolver	448
envolver	envolver	81
envolvera	envolverar	1
envolveram	envolver	47
envolveria	envolver	20
envolveria	envolverir	2
envolvesse	envolver	7
envolvessem	envolver	17
envolveu	Envolver	12
envolveu	envolver	272
envolvia	envolver	74
envolvia	envolviar	4
envolviam	envolv	3
envolviam	envolver	53
envolviam	envolviar	9
envolviam	envolvir	1
envolvida	envolver	36
envolvidas	envolver	62
envolvidas	envolvir	1
envolvido	envolver	340
envolvido	envolvir	3
envolvidos	envolver	324
envolvidos	envolvir	8
envolvê	envolver	2
enxada	enxar	4
enxadas	enxar	2
enxergar	enxergar	4
enxergava	enxergar	4
enxertou	enxertar	1
enxofre	enxofrer	1
enxovalhar	enxovalhar	1
enxugar	enxugar	2
enérgica	enérgicar	2
epsem	Epsar	1
equacionada	equacionar	2
equacionado	equacionar	5
equacionar	equacionar	15
equacionasse	equacionassar	1
equalizados	equalizar	1
equilibrada	equilibrar	12
equilibradas	equilibrar	4
equilibrado	equilibrar	15
equilibrados	equilibrar	2
equilibrar	equilibrar	33
equilibrasse	equilibrar	1
equilibrava	equilibrar	1
equilibrá	equilibrar	1
equipada	equipar	7
equipadas	equipar	2
equipado	equipado	1
equipado	equipar	4
equipados	equipar	7
equipar	equipar	9
equipara	equiparar	1
equiparada	equiparar	5
equiparado	equiparar	9
equiparados	equiparar	3
equiparam	equipar	1
equiparando	equiparar	5
equiparava	equiparar	5
equiparava	equiparavar	1
equipare	equiparar	1
equiparou	equiparar	4
equipará	equiparar	1
equipou	Equipar	1
equipou	equipar	4
equivale	equivaler	1
equivaler	equivaler	1
equivaleria	equivaler	5
equivalesse	equivaler	1
equivalia	equivaler	16
equivaliam	equivaler	2
equivaliam	equivaliar	1
equivocada	equivocar	9
equivocado	equivocar	2
equânime	equânimir	1
era	ser	280
eram	er	22
erar	Erar	1
ergue	erguer	3
erguei	Ergar	1
erguendo	erguer	2
erguer	erguer	7
erguerem	erguer	1
ergueu	erguer	7
erguia	erguer	5
erguida	erguer	3
erguidas	erguer	2
erguido	erguer	8
erguido	erguir	1
erguidos	erguer	2
erigida	erigir	2
erigindo	erigir	2
erigir	erigir	1
erigira	erigirar	1
erigiu	Erigir	1
erigiu	erigir	3
erlindo	Erlir	1
erodia	eroder	1
erodindo	erodir	2
erodir	erodir	2
erradicar	erradicar	17
erradicou	Erradicar	1
erradicá	erradic	1
errado	errar	13
errados	errar	2
errar	errar	3
errara	errar	5
errara	errarar	2
erraram	errar	1
errei	Err	1
errei	Errar	1
errou	errar	2
erudita	erudizer	2
esbanjar	esbanjar	1
esbarra	esbarrer	1
esbarrando	Esbarrar	1
esbarrando	esbarrar	8
esbarrar	esbarrar	1
esbarrara	esbarrar	1
esbarraram	esbarrar	5
esbarrarem	esbarrar	1
esbarrava	esbarrar	10
esbarrava	esbarravar	3
esbarravam	esbarrar	3
esbarravam	esbarravar	1
esbarrou	esbarrar	31
esboroou	esboroar	2
esboçada	Esboçar	1
esboçada	esboçado	1
esboçada	esboçar	9
esboçadas	esboçar	3
esboçado	esboçar	6
esboçados	esboçar	2
esboçando	esboçar	2
esboçar	esboçar	14
esboçara	esboçar	1
esboçaram	esboçar	1
esboçava	esboçar	12
esboçavam	esboçar	7
esboçou	esboçar	23
esbulhado	esbulhar	3
esburacava	esburacar	1
escalada	escaladar	1
escalada	escalar	2
escalado	escalar	7
escaldados	Escaldar	1
escalonado	escalonar	2
escalonasse	escalonar	1
escamoteado	escamotear	1
escamotear	escamotear	1
escancarada	escancarar	2
escancarar	escancarar	1
escandalizaram	escandalizar	1
escapa	escapar	1
escapado	escapar	5
escapando	Escapar	2
escapando	escapar	5
escapar	escapar	63
escapara	escapar	2
escaparam	escapar	4
escaparem	escapar	1
escapasse	escapar	5
escapava	escapar	7
escapava	escapavar	1
escapou	escapar	35
escasseando	escassear	3
escassear	escassear	2
escasseavam	Escassear	1
escavada	escavar	2
escavado	escavar	2
esclarece	Esclarecer	1
esclarece	esclarecer	1
esclarecemos	esclarecer	1
esclarecendo	esclarecer	25
esclarecer	esclarecer	88
esclarecerem	esclarecer	1
esclarecesse	esclarecer	3
esclareceu	esclarecer	46
esclarecia	esclarecer	13
esclarecia	esclareciar	1
esclarecida	Esclarecidir	1
esclarecida	esclarecer	12
esclarecidas	esclarecer	11
esclarecido	esclarecer	11
esclarecidos	esclarecer	7
esclareça	esclarecer	1
esclerosar	esclerosar	1
escola	escolar	4
escolar	escolar	12
escolarizar	escolarizar	1
escolha	escolhar	4
escolham	escolhar	1
escolhemos	escolher	1
escolhendo	Escolher	1
escolhendo	escolher	20
escolher	escolher	202
escolhera	escolher	8
escolhera	escolherar	2
escolheram	escolher	22
escolherem	escolher	5
escolheria	escolher	32
escolheria	escolherir	6
escolheriam	escolher	8
escolheriam	escolheriar	1
escolhesse	escolher	15
escolhessem	escolher	4
escolheu	escolher	141
escolhia	escolher	5
escolhida	escolher	89
escolhidas	escolher	10
escolhido	escolher	1235
escolhido	escolhir	14
escolhidos	escolher	120
escolhidos	escolhir	4
escolhsse	escolhr	1
escolta	escolver	1
escoltada	escoltar	2
escoltado	escoltar	4
escoltados	escoltar	2
escoltar	escoltar	5
escoltou	escoltar	4
esconde	esconder	1
escondendo	esconder	3
esconder	esconder	15
esconderam	esconder	1
escondeu	esconder	7
escondia	esconder	8
escondiam	escond	1
escondiam	esconder	3
escondido	esconder	21
escondidos	esconder	2
escondo	escor	1
esconjurando	esconjurar	2
escorando	Escorar	1
escorraçar	escorraçar	1
escorregava	escorregar	1
escrava	escrar	9
escravidão	escravid	1
escravizada	escravizar	2
escravizado	escravizar	3
escravizar	escravizar	4
escravo	escraver	1
escravocrata	escravocratar	2
escreve	escrever	14
escrevendo	escrever	80
escrever	escrever	159
escrevera	escrever	10
escrevera	escreverar	4
escreveram	escrever	5
escreveria	escrever	6
escrevesse	escrever	1
escreveu	escrever	719
escrevi	escrever	2
escrevia	escrever	42
escrevia	escreviar	1
escrevo	Escrever	1
escrevê	escrever	1
escrita	escrever	64
escritas	escrizer	5
escrito	escrever	74
escrito	escringir	2
escritos	escrever	30
escriturando	escriturar	1
escrivão	escriir	1
escudado	Escudar	3
escudado	escudar	2
escudava	escudar	1
escusos	escunder	1
escuta	escutar	1
escutada	escutado	1
escutado	escutar	1
escutar	escutar	1
escute	escutar	1
esdrúxula	esdrúxular	1
esfacelado	esfacelar	3
esfacelou	esfacelar	2
esfaqueado	esfaquear	2
esfolando	Esfolar	1
esforçam	esforçar	2
esforçando	Esforçar	1
esforçando	esforçar	5
esforçar	esforçar	1
esforçara	esforçar	1
esforçaram	esforçar	3
esforçaria	esforçar	3
esforçaria	esforçazer	1
esforçava	esforçar	10
esforçou	Esforçar	1
esforçou	esforçar	15
esfriando	esfriar	2
esfriar	esfriar	2
esgarçaram	esgarçar	1
esgarçasse	esgarçar	1
esgotada	esgotar	6
esgotadas	esgotar	9
esgotado	esgotar	11
esgotados	esgotar	10
esgotam	esgotar	2
esgotando	esgotar	1
esgotar	esgotar	11
esgotara	Esgotarar	1
esgotara	esgotar	4
esgotara	esgotarar	2
esgotaram	esgotar	4
esgotarem	esgotar	1
esgotaria	esgotar	1
esgotariam	esgotar	1
esgotassem	esgotar	2
esgotava	esgotar	6
esgotavam	Esgotar	1
esgotavam	esgotar	1
esgotou	esgotar	14
esmaga	esmagar	1
esmagada	Esmagar	2
esmagada	esmagar	13
esmagado	Esmagar	1
esmagado	esmagar	19
esmagados	esmagar	4
esmagam	esmazer	1
esmagar	esmagar	11
esmagaram	esmagar	1
esmagaria	esmagazer	1
esmagava	esmagar	1
esmagou	esmagar	3
esmague	esmaguir	1
esmagá	esmag	2
esmagá	esmagar	5
esmeraram	esmerar	1
esmerou	Esmerar	1
esmiuçando	Esmiuçar	1
esmoreceu	esmorecer	4
esmorecido	esmorecer	2
esmurrá	esmurr	1
espada	Espar	2
espalhadas	espalhar	32
espalhado	espalhar	3
espalhados	espalhar	35
espalham	espalhar	2
espalhando	Espalhar	1
espalhando	espalhar	6
espalhara	espalhar	1
espalhara	espalharar	1
espalharam	espalhar	8
espalharem	espalhar	1
espalharia	espalhar	1
espalhasse	espalhar	1
espalhava	espalhar	5
espalhou	espalhar	12
espancado	espancar	12
espancados	espancar	3
espancar	espancar	2
espanhola	espanholar	1
espanta	espantar	1
espantando	espantar	1
espantar	espantar	1
espantosa	espantosar	1
espantou	espantar	1
esparsos	esparsar	3
especializa	especializar	1
especializada	especializar	100
especializadas	especializar	119
especializado	especializar	94
especializados	especializado	3
especializados	especializar	51
especializando	Especializar	12
especializando	especializar	116
especializaou	especializaar	1
especializar	especializar	8
especializarem	especializar	1
especializa­dos	especializa­r	1
especializou	Especializar	47
especializou	especializar	115
especificadas	especificar	3
especificado	especificar	5
especificamos	especificar	1
especificando	especificar	5
especificar-se-iam	especificar-se-ir	1
especificava	especificar	5
especificou	Especificar	1
especificou	especificar	3
especulado	especular	3
especular	especular	7
especulasse	especular	1
especulassem	especular	2
especulava	Especular	1
especulava	especular	8
especulavam	especular	2
especulou	Especular	1
especulou	especular	11
específica	específicar	2
espelhando	espelhar	3
espelhar	espelhar	1
espelharia	espelhar	1
espelhou	espelhar	2
espera	esperar	19
esperada	esperar	28
esperadas	esperar	7
esperado	esperar	41
esperados	esperar	15
esperam	esperar	3
esperamos	esperar	1
esperando	esperar	42
esperança	esperançer	1
esperar	esperar	84
esperaria	esperar	1
esperarmos	esperar	1
esperasse	esperar	1
esperassem	esperar	2
esperava	esperar	115
esperavam	esperar	34
espere	esperar	1
espero	esperar	5
esperou	esperar	8
espetacularizar	espetacularizar	1
espionar	espionar	2
espionava	espionar	1
esplêndido	esplênder	1
espoliava	espoliar	1
espontânea	espontânear	1
esportista	esportistar	1
esposa	esposar	8
espremido	espremer	2
esquece	esquecer	1
esquecendo	esquecer	11
esquecer	esquecer	23
esquecerem	esquecer	1
esqueceria	esquecer	1
esquecesse	esquecer	1
esqueceu	esquecer	3
esqueci	esquecir	1
esquecida	esquecer	5
esquecidas	esquecer	3
esquecido	esquecer	7
esquecidos	esquecer	4
esquema	esquemar	3
esquematizou	Esquematizar	1
esquematizou	esquematizar	1
esquerda	esquerdar	1
esquerda	esquerr	4
esquerdas	esquerr	1
esquerdista	esquerdistar	1
esqueça	esquecer	1
esqueçam	esquecer	3
esqueçamos	esqueçar	2
esquiar	esquiar	1
esquivado	esquivado	1
esquivado	esquivar	2
esquivar	esquivar	1
esquivara	esquivar	1
esquivarem	esquivar	1
esquivaria	esquivar	1
esquivava	esquivar	2
esquivou	esquivar	7
essa	Essar	1
essa	imir	8
esse	er	1
esse	essar	5
esso	imir	1
estabelece	estabelecer	41
estabelecem	estabelecer	2
estabelecendo	estabelecer	280
estabelecer	estabelecer	462
estabelecera	estabelecer	21
estabelecera	estabelecerar	5
estabeleceram	estabelecer	65
estabeleceram	estabelecerar	1
estabelecerem	estabelecer	7
estabeleceria	estabelecer	14
estabeleceriam	estabelecer	1
estabelecerá	estabelecer	1
estabeleceríamos	estabeleceríar	1
estabelecesse	estabelecer	24
estabelecesse	estabelecessar	2
estabelecessem	estabelecer	4
estabeleceu	estabelecer	550
estabelecia	Estabelecer	3
estabelecia	Estabeleciar	1
estabelecia	estabelecer	258
estabelecia	estabeleciar	30
estabeleciam	estabelecer	22
estabeleciam	estabeleciar	4
estabelecida	estabelecer	122
estabelecida	estabelecidir	3
estabelecidas	estabelecer	106
estabelecidas	estabelecir	5
estabelecido	estabelecer	205
estabelecido	estabelecir	2
estabelecidos	estabelecer	106
estabelecidos	estabelecir	3
estabeleça	estabelecer	1
estabeleçam	estabelecer	2
estabilizada	estabilizar	2
estabilizado	estabilizar	4
estabilizados	estabilizar	2
estabilizando	estabilizar	2
estabilizar	estabilizar	31
estabilizaram	estabilizar	1
estabilizasse	estabilizar	1
estabilizou	estabilizar	4
estacionada	estacionar	5
estacionadas	estacionar	27
estacionado	estacionar	21
estacionados	estacionar	9
estacionando	estacionar	2
estacionar	estacionar	2
estacionaram	estacionar	4
estacionou	estacionar	4
estada	estar	17
estadista	estadistar	2
estado	estar	134
estados	estado	7
estados	estar	138
estadualizado	estadualizar	2
estadualizar	estadualizar	1
estadualizou	estadualizar	1
estagiado	estagiar	10
estagiando	estagiar	14
estagiar	estagiar	31
estagiarem	estagiar	2
estagiava	estagiar	3
estagiou	Estagiar	11
estagiou	estagiar	76
estagnados	estagnar	1
estagnar	estagnar	1
estalinizado	estalinizar	1
estalou	estalar	2
estamos	estar	2
estampada	estampar	5
estampadas	estampar	3
estampado	estampar	2
